"JJJ","CTY","RIQ","Val"
"jlent","OIO","QL",0.295512734201473
"jlent","OIO","QM",5.0854145194917
"jlent","OIO","QN",-5.0854145194917
"jlent","OPO","QD",0.639659792551118
"jlent","OPO","QF",0.575626622711331
"jlent","OPO","QL",0.0640331698397878
"jlent","OPO","QM",0.639659792551118
"jlent","OPO","QN",-0.639659792551118
"jlent","PAK","QS",4.27545263766987
"jlent","PAK","QD",171.071980627059
"jlent","PAK","QF",139.018227694246
"jlent","PAK","QW",0.502929789608161
"jlent","PAK","QOth",1.92854962579951
"jlent","PAK","QL",29.3523727120293
"jlent","PAK","QSD",0.269900805376068
"jlent","PAK","QM",166.796527989389
"jlent","PAK","QN",-166.796527989389
"jlent","PAK","ARA",7.63366651535034
"jlent","PAK","YLD",0.560078519158843
"jlent","PAN","QD",10.4232980992926
"jlent","PAN","QF",8.63571052776794
"jlent","PAN","QW",0.393710271125768
"jlent","PAN","QL",1.39387730039885
"jlent","PAN","QM",10.4232980992926
"jlent","PAN","QN",-10.4232980992926
"jlent","PER","QS",2.65288453325758
"jlent","PER","QD",67.6656288245984
"jlent","PER","QF",63.4081289246689
"jlent","PER","QW",3.04322738317622
"jlent","PER","QL",1.07323891412801
"jlent","PER","QSD",0.141033602625201
"jlent","PER","QM",65.0127442913408
"jlent","PER","QN",-65.0127442913408
"jlent","PER","ARA",2.89033341407776
"jlent","PER","YLD",0.917847235317679
"jlent","PHL","QD",0.137025896649863
"jlent","PHL","QF",0.137025896649863
"jlent","PHL","QM",0.137025896649863
"jlent","PHL","QN",-0.137025896649863
"jlent","PNG","QD",0.0164899926736218
"jlent","PNG","QF",0.0135699929990756
"jlent","PNG","QL",0.00291999967454621
"jlent","PNG","QM",0.0164899926736218
"jlent","PNG","QN",-0.0164899926736218
"jlent","POL","QD",3.58484282976426
"jlent","POL","QF",3.14269979921826
"jlent","POL","QL",0.442143030545997
"jlent","POL","QM",3.58484282976426
"jlent","POL","QN",-3.58484282976426
"jlent","PRT","QD",1.08733484596618
"jlent","PRT","QF",0.932385077911917
"jlent","PRT","QW",0.148886436207785
"jlent","PRT","QL",0.00606333184647769
"jlent","PRT","QM",1.08733484596618
"jlent","PRT","QN",-1.08733484596618
"jlent","PRY","QD",0.192528660068617
"jlent","PRY","QF",0.192008660077067
"jlent","PRY","QL",0.00051999999155052
"jlent","PRY","QM",0.192528660068617
"jlent","PRY","QN",-0.192528660068617
"jlent","PSE","QS",0.729536653811325
"jlent","PSE","QD",0.729536653811325
"jlent","PSE","QF",0.729536653811325
"jlent","PSE","ARA",0.485999987771114
"jlent","PSE","YLD",1.50110426372049
"jlent","RAP","QD",72.1030799505998
"jlent","RAP","QF",64.7835041912205
"jlent","RAP","QW",0.316533189018729
"jlent","RAP","QL",7.00304257036059
"jlent","RAP","QM",88.0459415125397
"jlent","RAP","QN",-88.0459415125397
"jlent","RAP","QST",15.94286156194
"jlent","ROU","QD",1.42760576089093
"jlent","ROU","QF",0.832465844487477
"jlent","ROU","QW",0.102640851754361
"jlent","ROU","QL",0.492499064649087
"jlent","ROU","QM",1.42760576089093
"jlent","ROU","QN",-1.42760576089093
"jlent","RUS","QS",184.326485333987
"jlent","RUS","QD",79.3676931546201
"jlent","RUS","QF",71.7916299942954
"jlent","RUS","QW",4.63620670579942
"jlent","RUS","QSD",2.93985645452522
"jlent","RUS","QE",104.958792179367
"jlent","RUS","QN",104.958792179367
"jlent","RUS","ARA",168.917999267578
"jlent","RUS","YLD",1.09121873413857
"jlent","RWA","QD",0.0244366438924886
"jlent","RWA","QF",0.0244366438924886
"jlent","RWA","QM",0.0244366438924886
"jlent","RWA","QN",-0.0244366438924886
"jlent","SAU","QD",54.4803265243569
"jlent","SAU","QF",49.2075942111376
"jlent","SAU","QW",1.71127449713314
"jlent","SAU","QL",3.56145781608614
"jlent","SAU","QM",54.4803265243569
"jlent","SAU","QN",-54.4803265243569
"jlent","SDN","QD",77.5375313327669
"jlent","SDN","QF",77.5375313327669
"jlent","SDN","QM",106.717587707869
"jlent","SDN","QN",-106.717587707869
"jlent","SDN","QST",29.180056375102
"jlent","SEN","QD",5.93195221985265
"jlent","SEN","QF",5.93195221985265
"jlent","SEN","QM",5.93195221985265
"jlent","SEN","QN",-5.93195221985265
"jlent","SLB","QD",0.000769999952912212
"jlent","SLB","QF",0.000769999952912212
"jlent","SLB","QM",0.000769999952912212
"jlent","SLB","QN",-0.000769999952912212
"jlent","SLE","QD",0.214585490459416
"jlent","SLE","QF",0.124329229752461
"jlent","SLE","QL",0.0902562607069554
"jlent","SLE","QM",0.214585490459416
"jlent","SLE","QN",-0.214585490459416
"jlent","SLV","QD",0.0650798931412842
"jlent","SLV","QF",0.0341432747817239
"jlent","SLV","QL",0.0309366183595603
"jlent","SLV","QM",0.0650798931412842
"jlent","SLV","QN",-0.0650798931412842
"jlent","SOM","QD",14.9835533136907
"jlent","SOM","QF",13.5241516822638
"jlent","SOM","QL",1.4594016314269
"jlent","SOM","QM",14.9835533136907
"jlent","SOM","QN",-14.9835533136907
"jlent","SPP","QD",37.5884855609979
"jlent","SPP","QF",34.024313456215
"jlent","SPP","QW",0.77945120665439
"jlent","SPP","QL",2.78472089812859
"jlent","SPP","QM",37.5884855609979
"jlent","SPP","QN",-37.5884855609979
"jlent","SVK","QD",1.71929019821866
"jlent","SVK","QF",1.62124383325815
"jlent","SVK","QW",0.0175699518350298
"jlent","SVK","QL",0.0804764131254807
"jlent","SVK","QM",1.71929019821866
"jlent","SVK","QN",-1.71929019821866
"jlent","SVN","QD",0.15153280160266
"jlent","SVN","QF",0.0789996892087086
"jlent","SVN","QW",0.00687332383571874
"jlent","SVN","QL",0.0656597885582331
"jlent","SVN","QM",0.15153280160266
"jlent","SVN","QN",-0.15153280160266
"jlent","SWE","QD",3.41408835104071
"jlent","SWE","QF",1.91299504019838
"jlent","SWE","QL",1.50109331084233
"jlent","SWE","QM",3.41408835104071
"jlent","SWE","QN",-3.41408835104071
"jlent","SWZ","QD",0.0359899538746342
"jlent","SWZ","QF",0.025203294469237
"jlent","SWZ","QL",0.0107866594053972
"jlent","SWZ","QM",0.0359899538746342
"jlent","SWZ","QN",-0.0359899538746342
"jlent","SYR","QS",107.271933306812
"jlent","SYR","QD",162.029287369086
"jlent","SYR","QF",126.580792366521
"jlent","SYR","QW",5.60224531255474
"jlent","SYR","QL",23.0503085894289
"jlent","SYR","QSD",6.7959411005812
"jlent","SYR","QM",54.7573540622731
"jlent","SYR","QN",-54.7573540622731
"jlent","SYR","ARA",101.613665262858
"jlent","SYR","YLD",1.05568412505658
"jlent","TCD","QD",0.0078249980229122
"jlent","TCD","QF",0.00141999989978248
"jlent","TCD","QL",0.00640499812312972
"jlent","TCD","QM",0.0078249980229122
"jlent","TCD","QN",-0.0078249980229122
"jlent","TGO","QD",0.0704164873700178
"jlent","TGO","QF",0.0704164873700178
"jlent","TGO","QM",0.0704164873700178
"jlent","TGO","QN",-0.0704164873700178
"jlent","THA","QD",0.0989846448963164
"jlent","THA","QL",0.0989846448963164
"jlent","THA","QM",0.0989846448963164
"jlent","THA","QN",-0.0989846448963164
"jlent","TJK","QS",1.01016924256734
"jlent","TJK","QD",2.38853701861881
"jlent","TJK","QF",2.3165944158569
"jlent","TJK","QW",0.0719426027619158
"jlent","TJK","QM",1.37836777605147
"jlent","TJK","QN",-1.37836777605147
"jlent","TJK","ARA",0.521666685740153
"jlent","TJK","YLD",1.93642659226761
"jlent","TKM","QD",1.03600428558211
"jlent","TKM","QF",1.03600428558211
"jlent","TKM","QM",1.03600428558211
"jlent","TKM","QN",-1.03600428558211
"jlent","TLS","QD",0.00115666657785204
"jlent","TLS","QF",0.00115666657785204
"jlent","TLS","QM",0.00115666657785204
"jlent","TLS","QN",-0.00115666657785204
"jlent","TUN","QS",1.72889499577388
"jlent","TUN","QD",7.73157923683448
"jlent","TUN","QF",7.07164508028353
"jlent","TUN","QW",0.104084997820363
"jlent","TUN","QL",0.528052610546896
"jlent","TUN","QSD",0.0277965481836889
"jlent","TUN","QM",6.0026842410606
"jlent","TUN","QN",-6.0026842410606
"jlent","TUN","ARA",3.44866665204366
"jlent","TUN","YLD",0.501322734323815
"jlent","TUR","QS",364.192484494023
"jlent","TUR","QD",481.403814181714
"jlent","TUR","QF",381.027201114477
"jlent","TUR","QW",18.6696953493716
"jlent","TUR","QL",71.048563241143
"jlent","TUR","QSD",10.6583544767224
"jlent","TUR","QM",117.211329687691
"jlent","TUR","QN",-117.211329687691
"jlent","TUR","ARA",295.589996337891
"jlent","TUR","YLD",1.2320866369162
"jlent","TZA","QD",0.014949992038435
"jlent","TZA","QF",0.0142799920178552
"jlent","TZA","QL",0.000670000020579814
"jlent","TZA","QM",0.014949992038435
"jlent","TZA","QN",-0.014949992038435
"jlent","UGA","QD",0.0861930627190256
"jlent","UGA","QF",0.0861930627190256
"jlent","UGA","QM",0.0861930627190256
"jlent","UGA","QN",-0.0861930627190256
"jlent","UKP","QD",28.2857501214149
"jlent","UKP","QF",27.9579194402806
"jlent","UKP","QW",0.323277348536289
"jlent","UKP","QL",0.00455333259805895
"jlent","UKP","QM",28.2857501214149
"jlent","UKP","QN",-28.2857501214149
"jlent","UKR","QS",4.37713453843348
"jlent","UKR","QD",4.85023663852905
"jlent","UKR","QF",0.609190925200158
"jlent","UKR","QW",0.111605452845499
"jlent","UKR","QL",3.53304168748842
"jlent","UKR","QSD",0.596398572994979
"jlent","UKR","QM",0.473102100095574
"jlent","UKR","QN",-0.473102100095574
"jlent","UKR","ARA",3.73333334922791
"jlent","UKR","YLD",1.17244674637445
"jlent","URY","QD",3.70789562143222
"jlent","URY","QF",2.97091751301931
"jlent","URY","QW",0.19048699009335
"jlent","URY","QOth",0.546491118319559
"jlent","URY","QM",3.70789562143222
"jlent","URY","QN",-3.70789562143222
"jlent","USA","QS",252.025019308031
"jlent","USA","QD",102.244100319168
"jlent","USA","QF",34.1290692043466
"jlent","USA","QW",12.9687453466535
"jlent","USA","QL",55.1462857681682
"jlent","USA","QE",149.780918988863
"jlent","USA","QN",149.780918988863
"jlent","USA","ARA",230.133331298828
"jlent","USA","YLD",1.09512610748582
"jlent","UZB","QS",1.01848211481996
"jlent","UZB","QD",1.49680614567191
"jlent","UZB","QF",1.25576606407579
"jlent","UZB","QW",0.0643394328515122
"jlent","UZB","QL",0.0379632836331229
"jlent","UZB","QSD",0.138737365111493
"jlent","UZB","QM",0.478324030851956
"jlent","UZB","QN",-0.478324030851956
"jlent","UZB","ARA",1.09033330281576
"jlent","UZB","YLD",0.934101629464821
"jlent","VEN","QD",111.370190284732
"jlent","VEN","QF",75.6627569006173
"jlent","VEN","QW",35.7074333841143
"jlent","VEN","QM",111.370190284732
"jlent","VEN","QN",-111.370190284732
"jlent","VNM","QD",0.126875908306672
"jlent","VNM","QF",0.126875908306672
"jlent","VNM","QM",0.126875908306672
"jlent","VNM","QN",-0.126875908306672
"jlent","VUT","QD",0.00141333332685136
"jlent","VUT","QF",0.0011133333359365
"jlent","VUT","QL",0.000299999990914868
"jlent","VUT","QM",0.00141333332685136
"jlent","VUT","QN",-0.00141333332685136
"jlent","YEM","QS",11.0266269153274
"jlent","YEM","QD",18.5678415329028
"jlent","YEM","QF",16.8913765734313
"jlent","YEM","QW",0.537951472971161
"jlent","YEM","QL",1.13851348650032
"jlent","YEM","QM",7.54121461757545
"jlent","YEM","QN",-7.54121461757545
"jlent","YEM","ARA",10.2650000254313
"jlent","YEM","YLD",1.07419648202719
"jlent","ZAF","QD",6.10752339615113
"jlent","ZAF","QF",5.54262347986147
"jlent","ZAF","QL",0.564899916289661
"jlent","ZAF","QM",6.10752339615113
"jlent","ZAF","QN",-6.10752339615113
"jlent","ZMB","QD",0.0351199597570687
"jlent","ZMB","QF",0.00512666561044426
"jlent","ZMB","QL",0.0299932941466244
"jlent","ZMB","QM",0.0351199597570687
"jlent","ZMB","QN",-0.0351199597570687
"jlent","ZWE","QD",0.596093752020984
"jlent","ZWE","QF",0.596093752020984
"jlent","ZWE","QM",0.596093752020984
"jlent","ZWE","QN",-0.596093752020984
"jpigp","AGO","QD",0.000519999966785785
"jpigp","AGO","QL",0.000519999966785785
"jpigp","AGO","QM",0.000519999966785785
"jpigp","AGO","QN",-0.000519999966785785
"jpigp","ARM","QD",0.000350000005026134
"jpigp","ARM","QF",0.000350000005026134
"jpigp","ARM","QM",0.000350000005026134
"jpigp","ARM","QN",-0.000350000005026134
"jpigp","AUS","QD",1.31310808099957
"jpigp","AUS","QF",1.31310808099957
"jpigp","AUS","QM",1.31310808099957
"jpigp","AUS","QN",-1.31310808099957
"jpigp","AUT","QD",0.000839999978909886
"jpigp","AUT","QF",0.000839999978909886
"jpigp","AUT","QM",0.000839999978909886
"jpigp","AUT","QN",-0.000839999978909886
"jpigp","BDI","QS",2.7006173392957
"jpigp","BDI","QD",2.99869753480719
"jpigp","BDI","QF",2.6251018833986
"jpigp","BDI","QW",0.142238806020298
"jpigp","BDI","QSD",0.23135684538829
"jpigp","BDI","QM",0.298080195511486
"jpigp","BDI","QN",-0.298080195511486
"jpigp","BDI","ARA",2.34699996312459
"jpigp","BDI","YLD",1.1506678234883
"jpigp","BEN","QD",0.00356499978100374
"jpigp","BEN","QF",0.00328999978415769
"jpigp","BEN","QL",0.000274999996846058
"jpigp","BEN","QM",0.00356499978100374
"jpigp","BEN","QN",-0.00356499978100374
"jpigp","BFA","QD",0.000209999997710294
"jpigp","BFA","QF",0.000129999999902242
"jpigp","BFA","QL",7.99999978080574E-5
"jpigp","BFA","QM",0.000209999997710284
"jpigp","BFA","QN",-0.000209999997710289
"jpigp","BGD","QS",0.462003683404212
"jpigp","BGD","QD",0.523717184496411
"jpigp","BGD","QF",0.386540746856854
"jpigp","BGD","QW",0.0176533115258779
"jpigp","BGD","QL",0.105439806481936
"jpigp","BGD","QSD",0.0140833196317433
"jpigp","BGD","QM",0.0617135010921988
"jpigp","BGD","QN",-0.0617135010921988
"jpigp","BGD","ARA",0.449333339929581
"jpigp","BGD","YLD",1.02819809337232
"jpigp","BLR","QD",0.000165000000829851
"jpigp","BLR","QF",0.000135000001609551
"jpigp","BLR","QL",2.99999992204081E-5
"jpigp","BLR","QM",0.000165000000829636
"jpigp","BLR","QN",-0.000165000000829743
"jpigp","BLT","QD",0.00153833324444511
"jpigp","BLT","QF",0.00104333325789895
"jpigp","BLT","QL",0.000494999986546157
"jpigp","BLT","QM",0.00153833324444511
"jpigp","BLT","QN",-0.00153833324444511
"jpigp","BLX","QD",0.212550730150061
"jpigp","BLX","QF",0.212550730150061
"jpigp","BLX","QM",0.212550730150061
"jpigp","BLX","QN",-0.212550730150061
"jpigp","BLZ","QD",2.99999982522175E-5
"jpigp","BLZ","QF",2.99999963089534E-5
"jpigp","BLZ","QM",3.00000021387456E-5
"jpigp","BLZ","QN",-3.00000001954816E-5
"jpigp","BOL","QD",0.0499999496362781
"jpigp","BOL","QF",0.0499999496362781
"jpigp","BOL","QM",0.0499999496362781
"jpigp","BOL","QN",-0.0499999496362781
"jpigp","BTN","QD",0.014246662800914
"jpigp","BTN","QF",0.013376662830672
"jpigp","BTN","QW",0.000386666648306695
"jpigp","BTN","QL",0.000483333321935291
"jpigp","BTN","QM",0.014246662800914
"jpigp","BTN","QN",-0.014246662800914
"jpigp","BWA","QD",0.000124999996331894
"jpigp","BWA","QF",0.000124999996331894
"jpigp","BWA","QM",0.000124999996331893
"jpigp","BWA","QN",-0.000124999996331893
"jpigp","CHM","QD",0.00446333284122425
"jpigp","CHM","QF",0.00446333284122425
"jpigp","CHM","QM",0.00446333284122425
"jpigp","CHM","QN",-0.00446333284122425
"jpigp","CHP","QD",0.0109999972339321
"jpigp","CHP","QL",0.0109999972339321
"jpigp","CHP","QM",0.0109999972339321
"jpigp","CHP","QN",-0.0109999972339321
"jpigp","CIV","QD",0.000964999996605856
"jpigp","CIV","QL",0.000964999996605856
"jpigp","CIV","QM",0.000964999996605856
"jpigp","CIV","QN",-0.000964999996605856
"jpigp","CMR","QD",0.00288666650889927
"jpigp","CMR","QF",0.00172333315285897
"jpigp","CMR","QL",0.00116333335604031
"jpigp","CMR","QM",0.00288666650889927
"jpigp","CMR","QN",-0.00288666650889927
"jpigp","COD","QS",6.76168974226145
"jpigp","COD","QD",6.76596500961135
"jpigp","COD","QF",5.61285777162927
"jpigp","COD","QW",0.43965501112506
"jpigp","COD","QL",0.125473095344256
"jpigp","COD","QSD",0.587979131512764
"jpigp","COD","QM",0.00427526734989671
"jpigp","COD","QN",-0.00427526734989679
"jpigp","COD","ARA",11.0836664835612
"jpigp","COD","YLD",0.61005893242007
"jpigp","COG","QD",0.00257999995128436
"jpigp","COG","QL",0.00257999995128436
"jpigp","COG","QM",0.00257999995128436
"jpigp","COG","QN",-0.00257999995128436
"jpigp","COL","QS",3.73939929349756
"jpigp","COL","QD",3.82045953833386
"jpigp","COL","QF",3.68120683846902
"jpigp","COL","QW",0.0958694727453782
"jpigp","COL","QSD",0.0433832271194614
"jpigp","COL","QM",0.0810602448362965
"jpigp","COL","QN",-0.0810602448362965
"jpigp","COL","ARA",1.42200001080831
"jpigp","COL","YLD",2.62967599513025
"jpigp","CRB","QS",1.73129842814757
"jpigp","CRB","QD",1.903404586544
"jpigp","CRB","QF",1.59189736317396
"jpigp","CRB","QW",0.0767996187767411
"jpigp","CRB","QL",0.202051007051733
"jpigp","CRB","QSD",0.0326565975415687
"jpigp","CRB","QM",0.172106158396436
"jpigp","CRB","QN",-0.172106158396436
"jpigp","CRB","ARA",1.0433333410571
"jpigp","CRB","YLD",1.65939145239375
"jpigp","CUB","QD",0.121619696994532
"jpigp","CUB","QL",0.121619696994532
"jpigp","CUB","QM",0.121619696994532
"jpigp","CUB","QN",-0.121619696994532
"jpigp","CYP","QD",0.0161649952482663
"jpigp","CYP","QF",0.0161649952482663
"jpigp","CYP","QM",0.0161649952482663
"jpigp","CYP","QN",-0.0161649952482663
"jpigp","CZE","QD",2.49999984137405E-5
"jpigp","CZE","QF",2.49999965296946E-5
"jpigp","CZE","QM",2.50000021818321E-5
"jpigp","CZE","QN",-2.50000002977863E-5
"jpigp","DEU","QD",0.0831398681730164
"jpigp","DEU","QF",0.0791698686654377
"jpigp","DEU","QL",0.00396999950757869
"jpigp","DEU","QM",0.0831398681730164
"jpigp","DEU","QN",-0.0831398681730164
"jpigp","DJI","QD",0.050039946959853
"jpigp","DJI","QF",0.0494599469741846
"jpigp","DJI","QL",0.00057999998566846
"jpigp","DJI","QM",0.050039946959853
"jpigp","DJI","QN",-0.050039946959853
"jpigp","DNK","QD",0.0111166638824943
"jpigp","DNK","QL",0.0111166638824943
"jpigp","DNK","QM",0.0111166638824943
"jpigp","DNK","QN",-0.0111166638824943
"jpigp","DOM","QS",22.6624733303214
"jpigp","DOM","QD",23.2771915648636
"jpigp","DOM","QF",21.2487106788994
"jpigp","DOM","QW",1.12498522610695
"jpigp","DOM","QL",0.0374866466803621
"jpigp","DOM","QSD",0.866009013176827
"jpigp","DOM","QM",0.614718234542174
"jpigp","DOM","QN",-0.614718234542174
"jpigp","DOM","ARA",20.6363334655762
"jpigp","DOM","YLD",1.09818313258627
"jpigp","DZA","QD",0.000105000000760384
"jpigp","DZA","QF",0.000105000000760234
"jpigp","DZA","QM",0.000105000000760683
"jpigp","DZA","QN",-0.000105000000760534
"jpigp","FJI","QD",0.00559999915923462
"jpigp","FJI","QF",0.00559999915923462
"jpigp","FJI","QM",0.00559999915923462
"jpigp","FJI","QN",-0.00559999915923462
"jpigp","FNP","QD",0.00397999964597134
"jpigp","FNP","QL",0.00397999964597134
"jpigp","FNP","QM",0.00397999964597134
"jpigp","FNP","QN",-0.00397999964597134
"jpigp","GAB","QD",0.00154999991995867
"jpigp","GAB","QF",0.000410000003566988
"jpigp","GAB","QL",0.00113999991639168
"jpigp","GAB","QM",0.00154999991995867
"jpigp","GAB","QN",-0.00154999991995867
"jpigp","GHA","QD",0.00567999951387451
"jpigp","GHA","QF",0.00436999950594203
"jpigp","GHA","QL",0.00131000000793248
"jpigp","GHA","QM",0.00567999951387451
"jpigp","GHA","QN",-0.00567999951387451
"jpigp","GIN","QD",0.00172666659689966
"jpigp","GIN","QF",0.000886666667686915
"jpigp","GIN","QL",0.000839999929212748
"jpigp","GIN","QM",0.00172666659689966
"jpigp","GIN","QN",-0.00172666659689966
"jpigp","GMB","QD",0.00145499996180624
"jpigp","GMB","QF",0.00145499996180624
"jpigp","GMB","QM",0.00145499996180624
"jpigp","GMB","QN",-0.00145499996180624
"jpigp","GNB","QD",4.9999989719501E-5
"jpigp","GNB","QF",9.99998793419367E-6
"jpigp","GNB","QL",4.00000083993437E-5
"jpigp","GNB","QM",4.99999764914284E-5
"jpigp","GNB","QN",-4.99999831054647E-5
"jpigp","GRC","QD",0.0113199963311902
"jpigp","GRC","QL",0.0113199963311902
"jpigp","GRC","QM",0.0113199963311902
"jpigp","GRC","QN",-0.0113199963311902
"jpigp","GSA","QD",0.00188999999928843
"jpigp","GSA","QF",0.00188999999928843
"jpigp","GSA","QM",0.00188999999928843
"jpigp","GSA","QN",-0.00188999999928843
"jpigp","HRV","QD",0.000209999997432158
"jpigp","HRV","QF",0.000209999997432158
"jpigp","HRV","QM",0.000209999997432158
"jpigp","HRV","QN",-0.000209999997432158
"jpigp","HTI","QS",13.0044626434821
"jpigp","HTI","QD",13.7340393634755
"jpigp","HTI","QF",11.1474478279238
"jpigp","HTI","QW",0.691490239512049
"jpigp","HTI","QL",0.204679343410277
"jpigp","HTI","QSD",1.69042195262939
"jpigp","HTI","QM",0.729576719993439
"jpigp","HTI","QN",-0.729576719993439
"jpigp","HTI","ARA",39.8110005060832
"jpigp","HTI","YLD",0.326655006861607
"jpigp","IDN","QD",0.0049133329218572
"jpigp","IDN","QF",0.0049133329218572
"jpigp","IDN","QM",0.0049133329218572
"jpigp","IDN","QN",-0.0049133329218572
"jpigp","IND","QS",4381.80521887699
"jpigp","IND","QD",3903.90937278897
"jpigp","IND","QF",3421.61087891196
