"JJJ","FPU","LND","Val"
"jbana","HOA_KEN","arf",0.266
"jbana","HOA_SOM","air",0.216
"jbana","HOA_SOM","arf",0.216
"jbana","HTI_HTI","air",0.202
"jbana","HTI_HTI","arf",0.202
"jbana","HUA_CHM","air",0.194
"jbana","HUA_CHM","arf",0.194
"jbana","HUN_CHM","air",0.194
"jbana","HUN_CHM","arf",0.194
"jbana","HWI_USA","air",0.144
"jbana","HWI_USA","arf",0.144
"jbana","IEC_IND","air",0.224
"jbana","IEC_IND","arf",0.224
"jbana","IND_CHM","air",0.194
"jbana","IND_CHM","arf",0.194
"jbana","IND_IND","air",0.224
"jbana","IND_IND","arf",0.224
"jbana","IND_PAK","air",0.188
"jbana","IND_PAK","arf",0.188
"jbana","INE_IDN","air",0.144
"jbana","INE_IDN","arf",0.144
"jbana","INW_IDN","air",0.144
"jbana","INW_IDN","arf",0.144
"jbana","JAM_JAM","air",0.188
"jbana","JAM_JAM","arf",0.188
"jbana","JAP_JPN","air",0.13
"jbana","JAP_JPN","arf",0.13
"jbana","KAL_ZAF","air",0.172
"jbana","KAL_ZAF","arf",0.172
"jbana","KRI_IND","air",0.224
"jbana","KRI_IND","arf",0.224
"jbana","LAJ_CHM","air",0.194
"jbana","LAJ_CHM","arf",0.194
"jbana","LBO_FRP","air",0.13
"jbana","LBO_FRP","arf",0.13
"jbana","LCB_CAF","air",0.208
"jbana","LCB_CAF","arf",0.208
"jbana","LCB_CMR","air",0.208
"jbana","LCB_CMR","arf",0.208
"jbana","LCB_NGA","air",0.172
"jbana","LCB_NGA","arf",0.172
"jbana","LIM_MOZ","air",0.274
"jbana","LIM_MOZ","arf",0.274
"jbana","LIM_ZAF","air",0.172
"jbana","LIM_ZAF","arf",0.172
"jbana","LIM_ZWE","air",0.274
"jbana","LIM_ZWE","arf",0.274
"jbana","LMO_CHM","air",0.194
"jbana","LMO_CHM","arf",0.194
"jbana","LUN_IND","air",0.224
"jbana","LUN_IND","arf",0.224
"jbana","MAD_MDG","air",0.274
"jbana","MAD_MDG","arf",0.274
"jbana","MAT_IND","air",0.224
"jbana","MAT_IND","arf",0.224
"jbana","MAU_AUS","air",0.122
"jbana","MAU_AUS","arf",0.122
"jbana","MEK_KHM","air",0.152
"jbana","MEK_KHM","arf",0.152
"jbana","MEK_LAO","air",0.152
"jbana","MEK_LAO","arf",0.152
"jbana","MEK_THA","air",0.166
"jbana","MEK_THA","arf",0.166
"jbana","MEK_VNM","air",0.172
"jbana","MEK_VNM","arf",0.172
"jbana","MHN_IND","air",0.224
"jbana","MHN_IND","arf",0.224
"jbana","MIM_MEX","air",0.202
"jbana","MIM_MEX","arf",0.202
"jbana","MIS_USA","air",0.144
"jbana","MIS_USA","arf",0.144
"jbana","MOU_USA","air",0.144
"jbana","MOU_USA","arf",0.144
"jbana","NAC_DZA","air",0.152
"jbana","NAC_DZA","arf",0.152
"jbana","NAC_EGY","air",0.202
"jbana","NAC_EGY","arf",0.202
"jbana","NEB_BRA","air",0.18
"jbana","NEB_BRA","arf",0.18
"jbana","NIC_NIC","air",0.202
"jbana","NIC_NIC","arf",0.202
"jbana","NIG_BEN","air",0.208
"jbana","NIG_BEN","arf",0.208
"jbana","NIG_BFA","air",0.216
"jbana","NIG_BFA","arf",0.216
"jbana","NIG_CIV","air",0.208
"jbana","NIG_CIV","arf",0.208
"jbana","NIG_CMR","air",0.208
"jbana","NIG_CMR","arf",0.208
"jbana","NIG_GIN","air",0.208
"jbana","NIG_GIN","arf",0.208
"jbana","NIG_MLI","air",0.216
"jbana","NIG_MLI","arf",0.216
"jbana","NIG_NGA","air",0.172
"jbana","NIG_NGA","arf",0.172
"jbana","NLL_EGY","air",0.202
"jbana","NLL_EGY","arf",0.202
"jbana","NLL_ETH","air",0.216
"jbana","NLL_ETH","arf",0.216
"jbana","NLL_SDN","air",0.216
"jbana","NLL_SDN","arf",0.216
"jbana","NWA_MOR","air",0.152
"jbana","NWA_MOR","arf",0.152
"jbana","NWS_COL","air",0.188
"jbana","NWS_COL","arf",0.188
"jbana","NWS_ECU","air",0.202
"jbana","NWS_ECU","arf",0.202
"jbana","OAO_OAO","air",0.188
"jbana","OAO_OAO","arf",0.188
"jbana","OBB_CHM","air",0.194
"jbana","OBB_CHM","arf",0.194
"jbana","OHI_USA","air",0.144
"jbana","OHI_USA","arf",0.144
"jbana","OIO_OIO","air",0.188
"jbana","OIO_OIO","arf",0.188
"jbana","OPO_OPO","air",0.188
"jbana","OPO_OPO","arf",0.188
"jbana","ORA_ZAF","air",0.172
"jbana","ORA_ZAF","arf",0.172
"jbana","ORI_COL","air",0.188
"jbana","ORI_COL","arf",0.188
"jbana","ORI_VEN","air",0.202
"jbana","ORI_VEN","arf",0.202
"jbana","PAN_PAN","air",0.202
"jbana","PAN_PAN","arf",0.202
"jbana","PAO_PNG","air",0.188
"jbana","PAO_PNG","arf",0.188
"jbana","PAR_ARG","air",0.108
"jbana","PAR_ARG","arf",0.108
"jbana","PAR_BOL","air",0.202
"jbana","PAR_BOL","arf",0.202
"jbana","PAR_BRA","air",0.18
"jbana","PAR_BRA","arf",0.18
"jbana","PAR_PRY","air",0.202
"jbana","PAR_PRY","arf",0.202
"jbana","PEC_PER","air",0.202
"jbana","PEC_PER","arf",0.202
"jbana","PHI_PHL","air",0.158
"jbana","PHI_PHL","arf",0.158
"jbana","PRT_PRT","air",0.13
"jbana","PRT_PRT","arf",0.13
"jbana","RAP_RAP","air",0.152
"jbana","RAP_RAP","arf",0.152
"jbana","RHI_FRP","air",0.13
"jbana","RHI_FRP","arf",0.13
"jbana","RHO_FRP","air",0.13
"jbana","RHO_FRP","arf",0.13
"jbana","RIC_ARG","air",0.108
"jbana","RIC_ARG","arf",0.108
"jbana","RIG_MEX","air",0.202
"jbana","RIG_MEX","arf",0.202
"jbana","RIG_USA","air",0.144
"jbana","RIG_USA","arf",0.144
"jbana","RVE_VEN","air",0.202
"jbana","RVE_VEN","arf",0.202
"jbana","RVN_VNM","air",0.172
"jbana","RVN_VNM","arf",0.172
"jbana","RWI_USA","air",0.144
"jbana","RWI_USA","arf",0.144
"jbana","SAC_SWZ","air",0.274
"jbana","SAC_SWZ","arf",0.274
"jbana","SAC_ZAF","air",0.172
"jbana","SAC_ZAF","arf",0.172
"jbana","SAF_MOZ","air",0.274
"jbana","SAF_MOZ","arf",0.274
"jbana","SAF_TZA","air",0.266
"jbana","SAF_TZA","arf",0.266
"jbana","SAF_ZWE","air",0.274
"jbana","SAF_ZWE","arf",0.274
"jbana","SAH_DZA","air",0.152
"jbana","SAH_DZA","arf",0.152
"jbana","SAH_EGY","air",0.202
"jbana","SAH_EGY","arf",0.202
"jbana","SAH_MLI","air",0.216
"jbana","SAH_MLI","arf",0.216
"jbana","SAH_MOR","air",0.152
"jbana","SAH_MOR","arf",0.152
"jbana","SAH_SDN","air",0.216
"jbana","SAH_SDN","arf",0.216
"jbana","SAL_ARG","air",0.108
"jbana","SAL_ARG","arf",0.108
"jbana","SAN_BRA","air",0.18
"jbana","SAN_BRA","arf",0.18
"jbana","SAU_SAU","air",0.152
"jbana","SAU_SAU","arf",0.152
"jbana","SAY_IND","air",0.224
"jbana","SAY_IND","arf",0.224
"jbana","SEI_FRP","air",0.13
"jbana","SEI_FRP","arf",0.13
"jbana","SEN_GIN","air",0.208
"jbana","SEN_GIN","arf",0.208
"jbana","SEN_MLI","air",0.216
"jbana","SEN_MLI","arf",0.216
"jbana","SEN_SEN","air",0.208
"jbana","SEN_SEN","arf",0.208
"jbana","SEU_USA","air",0.144
"jbana","SEU_USA","arf",0.144
"jbana","SLB_SLB","air",0.188
"jbana","SLB_SLB","arf",0.188
"jbana","SLV_SLV","air",0.202
"jbana","SLV_SLV","arf",0.202
"jbana","SON_CHM","air",0.194
"jbana","SON_CHM","arf",0.194
"jbana","SPP_SPP","air",0.13
"jbana","SPP_SPP","arf",0.13
"jbana","TIE_ARG","air",0.108
"jbana","TIE_ARG","arf",0.108
"jbana","TIG_IRN","air",0.152
"jbana","TIG_IRN","arf",0.152
"jbana","TIG_SYR","air",0.152
"jbana","TIG_SYR","arf",0.152
"jbana","TIG_TUR","air",0.166
"jbana","TIG_TUR","arf",0.166
"jbana","TLS_TLS","air",0.188
"jbana","TLS_TLS","arf",0.188
"jbana","TMM_BGD","air",0.238
"jbana","TMM_BGD","arf",0.238
"jbana","TMM_MYS","air",0.116
"jbana","TMM_MYS","arf",0.116
"jbana","TMM_OSA","air",0.152
"jbana","TMM_OSA","arf",0.152
"jbana","TMM_THA","air",0.166
"jbana","TMM_THA","arf",0.166
"jbana","TOC_BRA","air",0.18
"jbana","TOC_BRA","arf",0.18
"jbana","TWN_CHM","air",0.194
"jbana","TWN_CHM","arf",0.194
"jbana","UME_MEX","air",0.202
"jbana","UME_MEX","arf",0.202
"jbana","URU_BRA","air",0.18
"jbana","URU_BRA","arf",0.18
"jbana","USN_USA","air",0.144
"jbana","USN_USA","arf",0.144
"jbana","VOT_BEN","air",0.208
"jbana","VOT_BEN","arf",0.208
"jbana","VOT_BFA","air",0.216
"jbana","VOT_BFA","arf",0.216
"jbana","VOT_CIV","air",0.208
"jbana","VOT_CIV","arf",0.208
"jbana","VOT_GHA","air",0.208
"jbana","VOT_GHA","arf",0.208
"jbana","VOT_MLI","air",0.216
"jbana","VOT_MLI","arf",0.216
"jbana","VOT_TGO","air",0.208
"jbana","VOT_TGO","arf",0.208
"jbana","VUT_VUT","air",0.188
"jbana","VUT_VUT","arf",0.188
"jbana","WAC_CIV","air",0.208
"jbana","WAC_CIV","arf",0.208
"jbana","WAC_GIN","air",0.208
"jbana","WAC_GIN","arf",0.208
"jbana","WAC_GNB","air",0.208
"jbana","WAC_GNB","arf",0.208
"jbana","WAC_LBR","air",0.208
"jbana","WAC_LBR","arf",0.208
"jbana","WAC_SEN","air",0.208
"jbana","WAC_SEN","arf",0.208
"jbana","WAI_IRN","air",0.152
"jbana","WAI_IRN","arf",0.152
"jbana","WAI_PAK","air",0.188
"jbana","WAI_PAK","arf",0.188
"jbana","WAU_AUS","air",0.122
"jbana","WAU_AUS","arf",0.122
"jbana","WGM_USA","air",0.144
"jbana","WGM_USA","arf",0.144
"jbana","YEM_YEM","air",0.152
"jbana","YEM_YEM","arf",0.152
"jbana","YHE_CHM","air",0.194
"jbana","YHE_CHM","arf",0.194
"jbana","YRD_CHM","air",0.194
"jbana","YRD_CHM","arf",0.194
"jbana","YRD_VNM","air",0.172
"jbana","YRD_VNM","arf",0.172
"jbana","YUC_MEX","air",0.202
"jbana","YUC_MEX","arf",0.202
"jbana","ZAM_AGO","air",0.274
"jbana","ZAM_AGO","arf",0.274
"jbana","ZAM_COD","air",0.208
"jbana","ZAM_COD","arf",0.208
"jbana","ZAM_MOZ","air",0.274
"jbana","ZAM_MOZ","arf",0.274
"jbana","ZAM_MWI","air",0.274
"jbana","ZAM_MWI","arf",0.274
"jbana","ZAM_TZA","air",0.266
"jbana","ZAM_TZA","arf",0.266
"jbana","ZAM_ZMB","air",0.274
"jbana","ZAM_ZMB","arf",0.274
"jbana","ZAM_ZWE","air",0.274
"jbana","ZAM_ZWE","arf",0.274
"jbana","ZHJ_CHM","air",0.194
"jbana","ZHJ_CHM","arf",0.194
"jplnt","AMA_BOL","air",0.202
"jplnt","AMA_BOL","arf",0.202
"jplnt","AMA_COL","air",0.188
"jplnt","AMA_COL","arf",0.188
"jplnt","AMA_ECU","air",0.202
"jplnt","AMA_ECU","arf",0.202
"jplnt","BLZ_BLZ","air",0.202
"jplnt","BLZ_BLZ","arf",0.202
"jplnt","BRT_BGD","air",0.238
"jplnt","BRT_BGD","arf",0.238
"jplnt","CAF_CAF","air",0.208
"jplnt","CAF_CAF","arf",0.208
"jplnt","CAF_CMR","air",0.208
"jplnt","CAF_CMR","arf",0.208
"jplnt","CAF_COG","air",0.208
"jplnt","CAF_COG","arf",0.208
"jplnt","CAF_GAB","air",0.208
"jplnt","CAF_GAB","arf",0.208
"jplnt","CAF_GNQ","air",0.208
"jplnt","CAF_GNQ","arf",0.208
"jplnt","CON_CAF","air",0.208
"jplnt","CON_CAF","arf",0.208
"jplnt","CON_COD","air",0.208
"jplnt","CON_COD","arf",0.208
"jplnt","CON_COG","air",0.208
"jplnt","CON_COG","arf",0.208
"jplnt","CRB_CRB","air",0.188
"jplnt","CRB_CRB","arf",0.188
"jplnt","CRI_CRI","air",0.202
"jplnt","CRI_CRI","arf",0.202
"jplnt","CUB_CUB","air",0.202
"jplnt","CUB_CUB","arf",0.202
"jplnt","DOM_DOM","air",0.202
"jplnt","DOM_DOM","arf",0.202
"jplnt","EAC_COD","air",0.208
"jplnt","EAC_COD","arf",0.208
"jplnt","EAC_RWA","air",0.266
"jplnt","EAC_RWA","arf",0.266
"jplnt","EAC_TZA","air",0.266
"jplnt","EAC_TZA","arf",0.266
"jplnt","FJI_FJI","air",0.188
"jplnt","FJI_FJI","arf",0.188
"jplnt","GAN_BGD","air",0.238
"jplnt","GAN_BGD","arf",0.238
"jplnt","GSA_GSA","air",0.202
"jplnt","GSA_GSA","arf",0.202
"jplnt","GTM_GTM","air",0.202
"jplnt","GTM_GTM","arf",0.202
"jplnt","HND_HND","air",0.202
"jplnt","HND_HND","arf",0.202
"jplnt","HOA_KEN","air",0.266
"jplnt","HOA_KEN","arf",0.266
"jplnt","HTI_HTI","air",0.202
"jplnt","HTI_HTI","arf",0.202
"jplnt","JAM_JAM","air",0.188
"jplnt","JAM_JAM","arf",0.188
"jplnt","LCB_CAF","air",0.208
"jplnt","LCB_CAF","arf",0.208
"jplnt","LCB_CMR","air",0.208
"jplnt","LCB_CMR","arf",0.208
"jplnt","MEK_MMR","air",0.144
"jplnt","MEK_MMR","arf",0.144
"jplnt","NIC_NIC","air",0.202
"jplnt","NIC_NIC","arf",0.202
"jplnt","NIG_CIV","air",0.208
"jplnt","NIG_CIV","arf",0.208
"jplnt","NIG_CMR","air",0.208
"jplnt","NIG_CMR","arf",0.208
"jplnt","NIG_GIN","air",0.208
"jplnt","NIG_GIN","arf",0.208
"jplnt","NLL_UGA","air",0.266
"jplnt","NLL_UGA","arf",0.266
"jplnt","NWS_COL","air",0.188
"jplnt","NWS_COL","arf",0.188
"jplnt","NWS_ECU","air",0.202
"jplnt","NWS_ECU","arf",0.202
"jplnt","OAO_OAO","air",0.188
"jplnt","OAO_OAO","arf",0.188
"jplnt","OPO_OPO","air",0.188
"jplnt","OPO_OPO","arf",0.188
"jplnt","ORI_COL","air",0.188
"jplnt","ORI_COL","arf",0.188
"jplnt","ORI_VEN","air",0.202
"jplnt","ORI_VEN","arf",0.202
"jplnt","PAN_PAN","air",0.202
"jplnt","PAN_PAN","arf",0.202
"jplnt","PAR_BOL","air",0.202
"jplnt","PAR_BOL","arf",0.202
"jplnt","PHI_PHL","air",0.158
"jplnt","PHI_PHL","arf",0.158
"jplnt","RVE_VEN","air",0.202
"jplnt","RVE_VEN","arf",0.202
"jplnt","SAF_TZA","air",0.266
"jplnt","SAF_TZA","arf",0.266
"jplnt","SEN_GIN","air",0.208
"jplnt","SEN_GIN","arf",0.208
"jplnt","SLV_SLV","air",0.202
"jplnt","SLV_SLV","arf",0.202
"jplnt","SRL_LKA","air",0.202
"jplnt","SRL_LKA","arf",0.202
"jplnt","TMM_BGD","air",0.238
"jplnt","TMM_BGD","arf",0.238
"jplnt","TMM_MMR","air",0.144
"jplnt","TMM_MMR","arf",0.144
"jplnt","VOT_CIV","air",0.208
"jplnt","VOT_CIV","arf",0.208
"jplnt","VOT_GHA","air",0.208
"jplnt","VOT_GHA","arf",0.208
"jplnt","WAC_CIV","air",0.208
"jplnt","WAC_CIV","arf",0.208
"jplnt","WAC_GIN","air",0.208
"jplnt","WAC_GIN","arf",0.208
"jplnt","WAC_GNB","air",0.208
"jplnt","WAC_GNB","arf",0.208
"jplnt","WAC_LBR","air",0.208
"jplnt","WAC_LBR","arf",0.208
"jplnt","WAC_SLE","air",0.208
"jplnt","WAC_SLE","arf",0.208
"jplnt","ZAM_COD","air",0.208
"jplnt","ZAM_COD","arf",0.208
"jplnt","ZAM_MWI","air",0.274
"jplnt","ZAM_MWI","arf",0.274
"jplnt","ZAM_TZA","air",0.266
"jplnt","ZAM_TZA","arf",0.266
"jsubf","ALB_ALB","air",0.152
"jsubf","ALB_ALB","arf",0.152
"jsubf","ALK_USA","air",0.144
"jsubf","ALK_USA","arf",0.144
"jsubf","AMA_BOL","air",0.202
"jsubf","AMA_BOL","arf",0.202
"jsubf","AMA_BRA","air",0.18
"jsubf","AMA_BRA","arf",0.18
"jsubf","AMA_COL","air",0.188
"jsubf","AMA_COL","arf",0.188
"jsubf","AMA_ECU","air",0.202
"jsubf","AMA_ECU","arf",0.202
"jsubf","AMA_PER","air",0.202
"jsubf","AMA_PER","arf",0.202
"jsubf","AMD_AFG","air",0.202
"jsubf","AMD_AFG","arf",0.202
"jsubf","AMD_TJK","air",0.194
"jsubf","AMD_TJK","arf",0.194
"jsubf","AMD_UZB","air",0.194
"jsubf","AMD_UZB","arf",0.194
"jsubf","AMR_CHM","air",0.194
"jsubf","AMR_CHM","arf",0.194
"jsubf","ARA_IRQ","air",0.152
"jsubf","ARA_IRQ","arf",0.152
"jsubf","ARK_USA","air",0.144
"jsubf","ARK_USA","arf",0.144
"jsubf","AZE_AZE","air",0.136
"jsubf","AZE_AZE","arf",0.136
"jsubf","BLA_TUR","air",0.166
"jsubf","BLA_TUR","arf",0.166
"jsubf","BLZ_BLZ","air",0.202
"jsubf","BLZ_BLZ","arf",0.202
"jsubf","BOR_IDN","air",0.144
"jsubf","BOR_IDN","arf",0.144
"jsubf","BOR_MYS","air",0.116
"jsubf","BOR_MYS","arf",0.116
"jsubf","BRT_BGD","air",0.238
"jsubf","BRT_BGD","arf",0.238
"jsubf","BRT_BTN","air",0.202
"jsubf","BRT_BTN","arf",0.202
"jsubf","BRT_CHM","air",0.194
"jsubf","BRT_CHM","arf",0.194
"jsubf","BRT_IND","air",0.224
"jsubf","BRT_IND","arf",0.224
"jsubf","CAF_AGO","air",0.274
"jsubf","CAF_AGO","arf",0.274
"jsubf","CAF_CAF","air",0.208
"jsubf","CAF_CAF","arf",0.208
"jsubf","CAF_CMR","air",0.208
"jsubf","CAF_CMR","arf",0.208
"jsubf","CAF_COG","air",0.208
"jsubf","CAF_COG","arf",0.208
"jsubf","CAF_GAB","air",0.208
"jsubf","CAF_GAB","arf",0.208
"jsubf","CAF_NAM","air",0.274
"jsubf","CAF_NAM","arf",0.274
"jsubf","CAL_USA","air",0.144
"jsubf","CAL_USA","arf",0.144
"jsubf","CAU_AUS","air",0.122
"jsubf","CAU_AUS","arf",0.122
"jsubf","CAV_IND","air",0.224
"jsubf","CAV_IND","arf",0.224
"jsubf","CHC_CHL","air",0.202
"jsubf","CHC_CHL","arf",0.202
"jsubf","CHJ_CHM","air",0.194
"jsubf","CHJ_CHM","arf",0.194
"jsubf","CHO_IND","air",0.224
"jsubf","CHO_IND","arf",0.224
"jsubf","CHU_KAZ","air",0.194
"jsubf","CHU_KAZ","arf",0.194
"jsubf","COB_USA","air",0.144
"jsubf","COB_USA","arf",0.144
"jsubf","COL_USA","air",0.144
"jsubf","COL_USA","arf",0.144
"jsubf","CON_AGO","air",0.274
"jsubf","CON_AGO","arf",0.274
"jsubf","CON_CAF","air",0.208
"jsubf","CON_CAF","arf",0.208
"jsubf","CON_COD","air",0.208
"jsubf","CON_COD","arf",0.208
"jsubf","CON_COG","air",0.208
"jsubf","CON_COG","arf",0.208
"jsubf","CRB_CRB","air",0.188
"jsubf","CRB_CRB","arf",0.188
"jsubf","CRI_CRI","air",0.202
"jsubf","CRI_CRI","arf",0.202
"jsubf","CUB_CUB","air",0.202
"jsubf","CUB_CUB","arf",0.202
"jsubf","DAN_BGR","air",0.152
"jsubf","DAN_BGR","arf",0.152
"jsubf","DAN_HRV","air",0.152
"jsubf","DAN_HRV","arf",0.152
"jsubf","DAN_HUN","air",0.152
"jsubf","DAN_HUN","arf",0.152
"jsubf","DAN_OBN","air",0.152
"jsubf","DAN_OBN","arf",0.152
"jsubf","DAN_TUR","air",0.166
"jsubf","DAN_TUR","arf",0.166
"jsubf","DOM_DOM","air",0.202
"jsubf","DOM_DOM","arf",0.202
"jsubf","EAC_COD","air",0.208
"jsubf","EAC_COD","arf",0.208
"jsubf","EAC_RWA","air",0.266
"jsubf","EAC_RWA","arf",0.266
"jsubf","EAC_TZA","air",0.266
"jsubf","EAC_TZA","arf",0.266
"jsubf","EAU_AUS","air",0.122
"jsubf","EAU_AUS","arf",0.122
"jsubf","EGH_IND","air",0.224
"jsubf","EGH_IND","arf",0.224
"jsubf","EME_CYP","air",0.152
"jsubf","EME_CYP","arf",0.152
"jsubf","EME_EGY","air",0.202
"jsubf","EME_EGY","arf",0.202
"jsubf","EME_ISR","air",0.172
"jsubf","EME_ISR","arf",0.172
"jsubf","EME_JOR","air",0.152
"jsubf","EME_JOR","arf",0.152
"jsubf","EME_LBN","air",0.152
"jsubf","EME_LBN","arf",0.152
"jsubf","EME_SYR","air",0.152
"jsubf","EME_SYR","arf",0.152
"jsubf","EME_TUR","air",0.166
"jsubf","EME_TUR","arf",0.166
"jsubf","FJI_FJI","air",0.188
"jsubf","FJI_FJI","arf",0.188
"jsubf","GAN_BGD","air",0.238
"jsubf","GAN_BGD","arf",0.238
"jsubf","GAN_CHM","air",0.194
"jsubf","GAN_CHM","arf",0.194
"jsubf","GAN_IND","air",0.224
"jsubf","GAN_IND","arf",0.224
"jsubf","GAN_NPL","air",0.202
"jsubf","GAN_NPL","arf",0.202
"jsubf","GBA_USA","air",0.144
"jsubf","GBA_USA","arf",0.144
"jsubf","GEO_GEO","air",0.136
"jsubf","GEO_GEO","arf",0.136
"jsubf","GLA_USA","air",0.144
"jsubf","GLA_USA","arf",0.144
"jsubf","GOD_IND","air",0.224
"jsubf","GOD_IND","arf",0.224
"jsubf","GRC_GRC","air",0.152
"jsubf","GRC_GRC","arf",0.152
"jsubf","GSA_GSA","air",0.202
"jsubf","GSA_GSA","arf",0.202
"jsubf","GTM_GTM","air",0.202
"jsubf","GTM_GTM","arf",0.202
"jsubf","HAI_CHM","air",0.194
"jsubf","HAI_CHM","arf",0.194
"jsubf","HND_HND","air",0.202
"jsubf","HND_HND","arf",0.202
"jsubf","HOA_ETH","air",0.216
"jsubf","HOA_ETH","arf",0.216
"jsubf","HOA_KEN","air",0.266
"jsubf","HOA_KEN","arf",0.266
"jsubf","HOA_SOM","air",0.216
"jsubf","HOA_SOM","arf",0.216
"jsubf","HTI_HTI","air",0.202
"jsubf","HTI_HTI","arf",0.202
"jsubf","HUA_CHM","air",0.194
"jsubf","HUA_CHM","arf",0.194
"jsubf","HUN_CHM","air",0.194
"jsubf","HUN_CHM","arf",0.194
"jsubf","HWI_USA","air",0.144
"jsubf","HWI_USA","arf",0.144
"jsubf","IEC_IND","air",0.224
"jsubf","IEC_IND","arf",0.224
"jsubf","IND_CHM","air",0.194
"jsubf","IND_CHM","arf",0.194
"jsubf","IND_IND","air",0.224
"jsubf","IND_IND","arf",0.224
"jsubf","IND_PAK","air",0.188
"jsubf","IND_PAK","arf",0.188
"jsubf","INE_IDN","air",0.144
"jsubf","INE_IDN","arf",0.144
"jsubf","INW_IDN","air",0.144
"jsubf","INW_IDN","arf",0.144
"jsubf","ITA_ITP","air",0.13
"jsubf","ITA_ITP","arf",0.13
"jsubf","JAM_JAM","air",0.188
"jsubf","JAM_JAM","arf",0.188
"jsubf","JAP_JPN","air",0.13
"jsubf","JAP_JPN","arf",0.13
"jsubf","KAL_BWA","air",0.274
"jsubf","KAL_BWA","arf",0.274
"jsubf","KAL_NAM","air",0.274
"jsubf","KAL_NAM","arf",0.274
"jsubf","KAL_ZAF","air",0.172
"jsubf","KAL_ZAF","arf",0.172
"jsubf","KRI_IND","air",0.224
"jsubf","KRI_IND","arf",0.224
"jsubf","LAJ_CHM","air",0.194
"jsubf","LAJ_CHM","arf",0.194
"jsubf","LBA_KAZ","air",0.194
"jsubf","LBA_KAZ","arf",0.194
"jsubf","LBO_FRP","air",0.13
"jsubf","LBO_FRP","arf",0.13
"jsubf","LCB_CAF","air",0.208
"jsubf","LCB_CAF","arf",0.208
"jsubf","LCB_CMR","air",0.208
"jsubf","LCB_CMR","arf",0.208
"jsubf","LCB_NER","air",0.216
"jsubf","LCB_NER","arf",0.216
"jsubf","LCB_NGA","air",0.172
"jsubf","LCB_NGA","arf",0.172
"jsubf","LCB_TCD","air",0.216
"jsubf","LCB_TCD","arf",0.216
"jsubf","LIM_BWA","air",0.274
"jsubf","LIM_BWA","arf",0.274
"jsubf","LIM_MOZ","air",0.274
"jsubf","LIM_MOZ","arf",0.274
"jsubf","LIM_ZAF","air",0.172
"jsubf","LIM_ZAF","arf",0.172
"jsubf","LIM_ZWE","air",0.274
"jsubf","LIM_ZWE","arf",0.274
"jsubf","LMO_CHM","air",0.194
"jsubf","LMO_CHM","arf",0.194
"jsubf","LTZ_KAZ","air",0.194
"jsubf","LTZ_KAZ","arf",0.194
"jsubf","LUN_IND","air",0.224
"jsubf","LUN_IND","arf",0.224
"jsubf","MAD_MDG","air",0.274
"jsubf","MAD_MDG","arf",0.274
"jsubf","MAT_IND","air",0.224
"jsubf","MAT_IND","arf",0.224
"jsubf","MAU_AUS","air",0.122
"jsubf","MAU_AUS","arf",0.122
"jsubf","MEK_KHM","air",0.152
"jsubf","MEK_KHM","arf",0.152
"jsubf","MEK_LAO","air",0.152
"jsubf","MEK_LAO","arf",0.152
"jsubf","MEK_MMR","air",0.144
"jsubf","MEK_MMR","arf",0.144
"jsubf","MEK_THA","air",0.166
"jsubf","MEK_THA","arf",0.166
"jsubf","MEK_VNM","air",0.172
"jsubf","MEK_VNM","arf",0.172
"jsubf","MHN_IND","air",0.224
"jsubf","MHN_IND","arf",0.224
"jsubf","MIM_MEX","air",0.202
"jsubf","MIM_MEX","arf",0.202
"jsubf","MIS_USA","air",0.144
"jsubf","MIS_USA","arf",0.144
"jsubf","MOU_USA","air",0.144
"jsubf","MOU_USA","arf",0.144
"jsubf","NAC_DZA","air",0.152
"jsubf","NAC_DZA","arf",0.152
"jsubf","NAC_EGY","air",0.202
"jsubf","NAC_EGY","arf",0.202
"jsubf","NAC_LBY","air",0.152
"jsubf","NAC_LBY","arf",0.152
"jsubf","NAC_TUN","air",0.152
"jsubf","NAC_TUN","arf",0.152
"jsubf","NEB_BRA","air",0.18
"jsubf","NEB_BRA","arf",0.18
"jsubf","NIC_NIC","air",0.202
"jsubf","NIC_NIC","arf",0.202
"jsubf","NIG_BEN","air",0.208
"jsubf","NIG_BEN","arf",0.208
"jsubf","NIG_BFA","air",0.216
"jsubf","NIG_BFA","arf",0.216
"jsubf","NIG_CIV","air",0.208
"jsubf","NIG_CIV","arf",0.208
"jsubf","NIG_CMR","air",0.208
"jsubf","NIG_CMR","arf",0.208
"jsubf","NIG_GIN","air",0.208
"jsubf","NIG_GIN","arf",0.208
"jsubf","NIG_MLI","air",0.216
"jsubf","NIG_MLI","arf",0.216
"jsubf","NIG_NER","air",0.216
"jsubf","NIG_NER","arf",0.216
"jsubf","NIG_NGA","air",0.172
"jsubf","NIG_NGA","arf",0.172
"jsubf","NIG_TCD","air",0.216
"jsubf","NIG_TCD","arf",0.216
"jsubf","NLL_DJI","air",0.266
"jsubf","NLL_DJI","arf",0.266
"jsubf","NLL_EGY","air",0.202
"jsubf","NLL_EGY","arf",0.202
"jsubf","NLL_ETH","air",0.216
"jsubf","NLL_ETH","arf",0.216
"jsubf","NLL_SDN","air",0.216
"jsubf","NLL_SDN","arf",0.216
"jsubf","NLL_UGA","air",0.266
"jsubf","NLL_UGA","arf",0.266
