"J","FPU","FCTR","Val"
"jsnfl","NLL_SDN","arf",-0.4752
"jsnfl","NLL_UGA","air",-1.0752
"jsnfl","NLL_UGA","arf",-0.6912
"jsnfl","NWS_ECU","air",-0.8352
"jsnfl","NWS_ECU","arf",-0.6264
"jsnfl","OBB_CHM","air",-0.5184
"jsnfl","OBB_CHM","arf",-0.3888
"jsnfl","OBB_KAZ","air",-0.6048
"jsnfl","OBB_KAZ","arf",-0.4536
"jsnfl","OBB_RUS","air",-0.6048
"jsnfl","OBB_RUS","arf",-0.4536
"jsnfl","ODE_RUS","air",-0.6048
"jsnfl","ODE_RUS","arf",-0.4536
"jsnfl","OHI_USA","air",-0.72
"jsnfl","OHI_USA","arf",-0.72
"jsnfl","ORA_NAM","air",-0.5568
"jsnfl","ORA_NAM","arf",-0.696
"jsnfl","PAR_ARG","air",-0.9216
"jsnfl","PAR_ARG","arf",-0.6912
"jsnfl","PAR_BOL","air",-0.8352
"jsnfl","PAR_BOL","arf",-0.6264
"jsnfl","RHI_FRP","air",-1.0368
"jsnfl","RHI_FRP","arf",-0.864
"jsnfl","RHO_FRP","air",-1.0368
"jsnfl","RHO_FRP","arf",-0.864
"jsnfl","RIC_ARG","air",-0.9216
"jsnfl","RIC_ARG","arf",-0.6912
"jsnfl","RIG_USA","air",-0.72
"jsnfl","RIG_USA","arf",-0.72
"jsnfl","RRS_RUS","air",-0.6048
"jsnfl","RRS_RUS","arf",-0.4536
"jsnfl","RWI_CAN","air",-0.9408
"jsnfl","RWI_CAN","arf",-0.8064
"jsnfl","RWI_USA","air",-0.72
"jsnfl","RWI_USA","arf",-0.72
"jsnfl","SAF_TZA","air",-1.2288
"jsnfl","SAF_TZA","arf",-0.6912
"jsnfl","SAF_ZWE","air",-0.9048
"jsnfl","SAF_ZWE","arf",-0.696
"jsnfl","SAH_SDN","air",-0.6336
"jsnfl","SAH_SDN","arf",-0.4752
"jsnfl","SAL_ARG","air",-0.9216
"jsnfl","SAL_ARG","arf",-0.6912
"jsnfl","SEI_FRP","air",-1.0368
"jsnfl","SEI_FRP","arf",-0.864
"jsnfl","SEU_USA","air",-0.72
"jsnfl","SEU_USA","arf",-0.72
"jsnfl","SON_CHM","air",-0.5184
"jsnfl","SON_CHM","arf",-0.3888
"jsnfl","SYD_KAZ","air",-0.6048
"jsnfl","SYD_KAZ","arf",-0.4536
"jsnfl","SYD_KGZ","air",-0.6048
"jsnfl","SYD_KGZ","arf",-0.4536
"jsnfl","TIE_ARG","air",-0.9216
"jsnfl","TIE_ARG","arf",-0.6912
"jsnfl","TIG_SYR","air",-0.72
"jsnfl","TIG_SYR","arf",-0.54
"jsnfl","TMM_MMR","air",-0.5472
"jsnfl","TMM_MMR","arf",-0.4104
"jsnfl","TWN_CHM","air",-0.5184
"jsnfl","TWN_CHM","arf",-0.3888
"jsnfl","UMO_RUS","air",-0.6048
"jsnfl","UMO_RUS","arf",-0.4536
"jsnfl","URA_KAZ","air",-0.6048
"jsnfl","URA_KAZ","arf",-0.4536
"jsnfl","URA_RUS","air",-0.6048
"jsnfl","URA_RUS","arf",-0.4536
"jsnfl","USN_USA","air",-0.72
"jsnfl","USN_USA","arf",-0.72
"jsnfl","VOG_RUS","air",-0.6048
"jsnfl","VOG_RUS","arf",-0.4536
"jsnfl","WGM_USA","air",-0.72
"jsnfl","WGM_USA","arf",-0.72
"jsnfl","YEN_RUS","air",-0.6048
"jsnfl","YEN_RUS","arf",-0.4536
"jsnfl","YHE_CHM","air",-0.5184
"jsnfl","YHE_CHM","arf",-0.3888
"jsnfl","YRD_CHM","air",-0.5184
"jsnfl","YRD_CHM","arf",-0.3888
"jsnfl","ZAM_AGO","air",-0.8352
"jsnfl","ZAM_AGO","arf",-0.6264
"jsnfl","ZAM_BWA","air",-0.5568
"jsnfl","ZAM_BWA","arf",-0.696
"jsnfl","ZAM_MWI","air",-0.9744
"jsnfl","ZAM_MWI","arf",-0.6264
"jsnfl","ZAM_NAM","air",-0.5568
"jsnfl","ZAM_NAM","arf",-0.696
"jsnfl","ZAM_TZA","air",-1.2288
"jsnfl","ZAM_TZA","arf",-0.6912
"jsnfl","ZAM_ZMB","air",-1.044
"jsnfl","ZAM_ZMB","arf",-0.6264
"jsnfl","ZAM_ZWE","air",-0.9048
"jsnfl","ZAM_ZWE","arf",-0.696
"jsnfl","ZHJ_CHM","air",-0.5184
"jsnfl","ZHJ_CHM","arf",-0.3888
"jsfnt","ALB_ALB","air",-1.2096
"jsfnt","ALB_ALB","arf",-1.008
"jsfnt","ALK_USA","air",-1.08
"jsfnt","ALK_USA","arf",-1.08
"jsfnt","AMA_BOL","air",-1.2528
"jsfnt","AMA_BOL","arf",-0.9396
"jsfnt","AMA_BRA","air",-1.296
"jsfnt","AMA_BRA","arf",-0.972
"jsfnt","AMD_AFG","air",-0.7776
"jsfnt","AMD_AFG","arf",-0.5832
"jsfnt","AMD_TJK","air",-0.9072
"jsfnt","AMD_TJK","arf",-0.6804
"jsfnt","AMD_UZB","air",-0.9072
"jsfnt","AMD_UZB","arf",-0.6804
"jsfnt","AMR_CHM","air",-0.7776
"jsfnt","AMR_CHM","arf",-0.5832
"jsfnt","AMR_RUS","air",-0.9072
"jsfnt","AMR_RUS","arf",-0.6804
"jsfnt","ARA_IRQ","air",-1.08
"jsfnt","ARA_IRQ","arf",-0.9
"jsfnt","ARK_USA","air",-1.08
"jsfnt","ARK_USA","arf",-1.08
"jsfnt","AZE_AZE","air",-0.9072
"jsfnt","AZE_AZE","arf",-0.6804
"jsfnt","BAL_RUS","air",-0.9072
"jsfnt","BAL_RUS","arf",-0.6804
"jsfnt","BLA_RUS","air",-0.9072
"jsfnt","BLA_RUS","arf",-0.6804
"jsfnt","BLA_TUR","air",-1.296
"jsfnt","BLA_TUR","arf",-0.972
"jsfnt","BLA_UKR","air",-0.9072
"jsfnt","BLA_UKR","arf",-0.6804
"jsfnt","BRT_CHM","air",-0.7776
"jsfnt","BRT_CHM","arf",-0.5832
"jsfnt","BRT_IND","air",-0.9504
"jsfnt","BRT_IND","arf",-0.9504
"jsfnt","CAF_AGO","air",-1.2528
"jsfnt","CAF_AGO","arf",-0.9396
"jsfnt","CAL_USA","air",-1.08
"jsfnt","CAL_USA","arf",-1.08
"jsfnt","CAN_CAN","air",-1.4112
"jsfnt","CAN_CAN","arf",-1.2096
"jsfnt","CAU_AUS","air",-1.2528
"jsfnt","CAU_AUS","arf",-1.044
"jsfnt","CAV_IND","air",-0.9504
"jsfnt","CAV_IND","arf",-0.9504
"jsfnt","CHC_CHL","air",-1.2528
"jsfnt","CHC_CHL","arf",-0.9396
"jsfnt","CHJ_CHM","air",-0.7776
"jsfnt","CHJ_CHM","arf",-0.5832
"jsfnt","CHO_IND","air",-0.9504
"jsfnt","CHO_IND","arf",-0.9504
"jsfnt","CHU_KAZ","air",-0.9072
"jsfnt","CHU_KAZ","arf",-0.6804
"jsfnt","COB_CAN","air",-1.4112
"jsfnt","COB_CAN","arf",-1.2096
"jsfnt","COB_USA","air",-1.08
"jsfnt","COB_USA","arf",-1.08
"jsfnt","COL_USA","air",-1.08
"jsfnt","COL_USA","arf",-1.08
"jsfnt","CON_AGO","air",-1.2528
"jsfnt","CON_AGO","arf",-0.9396
"jsfnt","DAN_AUT","air",-1.5552
"jsfnt","DAN_AUT","arf",-1.296
"jsfnt","DAN_BGR","air",-1.2096
"jsfnt","DAN_BGR","arf",-0.9072
"jsfnt","DAN_CZE","air",-1.2096
"jsfnt","DAN_CZE","arf",-1.008
"jsfnt","DAN_DEU","air",-1.5552
"jsfnt","DAN_DEU","arf",-1.296
"jsfnt","DAN_HRV","air",-1.1088
"jsfnt","DAN_HRV","arf",-1.008
"jsfnt","DAN_HUN","air",-1.2096
"jsfnt","DAN_HUN","arf",-0.9072
"jsfnt","DAN_MDA","air",-1.2096
"jsfnt","DAN_MDA","arf",-0.9072
"jsfnt","DAN_OBN","air",-1.2096
"jsfnt","DAN_OBN","arf",-0.9072
"jsfnt","DAN_ROU","air",-1.2096
"jsfnt","DAN_ROU","arf",-0.9072
"jsfnt","DAN_SVK","air",-1.2096
"jsfnt","DAN_SVK","arf",-0.9072
"jsfnt","DAN_TUR","air",-1.296
"jsfnt","DAN_TUR","arf",-0.972
"jsfnt","DAN_UKR","air",-0.9072
"jsfnt","DAN_UKR","arf",-0.6804
"jsfnt","DNI_BLR","air",-0.9072
"jsfnt","DNI_BLR","arf",-0.6804
"jsfnt","DNI_RUS","air",-0.9072
"jsfnt","DNI_RUS","arf",-0.6804
"jsfnt","DNI_UKR","air",-0.9072
"jsfnt","DNI_UKR","arf",-0.6804
"jsfnt","EAC_TZA","air",-1.8432
"jsfnt","EAC_TZA","arf",-1.0368
"jsfnt","EAU_AUS","air",-1.2528
"jsfnt","EAU_AUS","arf",-1.044
"jsfnt","EGH_IND","air",-0.9504
"jsfnt","EGH_IND","arf",-0.9504
"jsfnt","ELB_DEU","air",-1.5552
"jsfnt","ELB_DEU","arf",-1.296
"jsfnt","EME_EGY","air",-1.1664
"jsfnt","EME_EGY","arf",-0.8748
"jsfnt","EME_ISR","air",-1.2096
"jsfnt","EME_ISR","arf",-1.008
"jsfnt","EME_SYR","air",-1.08
"jsfnt","EME_SYR","arf",-0.81
"jsfnt","EME_TUR","air",-1.296
"jsfnt","EME_TUR","arf",-0.972
"jsfnt","GAN_CHM","air",-0.7776
"jsfnt","GAN_CHM","arf",-0.5832
"jsfnt","GAN_IND","air",-0.9504
"jsfnt","GAN_IND","arf",-0.9504
"jsfnt","GBA_USA","air",-1.08
"jsfnt","GBA_USA","arf",-1.08
"jsfnt","GEO_GEO","air",-0.9072
"jsfnt","GEO_GEO","arf",-0.6804
"jsfnt","GLA_CAN","air",-1.4112
"jsfnt","GLA_CAN","arf",-1.2096
"jsfnt","GLA_USA","air",-1.08
"jsfnt","GLA_USA","arf",-1.08
"jsfnt","GOD_IND","air",-0.9504
"jsfnt","GOD_IND","arf",-0.9504
"jsfnt","GRC_GRC","air",-1.2096
"jsfnt","GRC_GRC","arf",-1.008
"jsfnt","HAI_CHM","air",-0.7776
"jsfnt","HAI_CHM","arf",-0.5832
"jsfnt","HOA_KEN","air",-1.8432
"jsfnt","HOA_KEN","arf",-1.0368
"jsfnt","HUA_CHM","air",-0.7776
"jsfnt","HUA_CHM","arf",-0.5832
"jsfnt","HUN_CHM","air",-0.7776
"jsfnt","HUN_CHM","arf",-0.5832
"jsfnt","HWI_USA","air",-1.08
"jsfnt","HWI_USA","arf",-1.08
"jsfnt","IEC_IND","air",-0.9504
"jsfnt","IEC_IND","arf",-0.9504
"jsfnt","IND_CHM","air",-0.7776
"jsfnt","IND_CHM","arf",-0.5832
"jsfnt","IND_IND","air",-0.9504
"jsfnt","IND_IND","arf",-0.9504
"jsfnt","IND_PAK","air",-0.7776
"jsfnt","IND_PAK","arf",-0.7776
"jsfnt","ITA_ITP","air",-1.5552
"jsfnt","ITA_ITP","arf",-1.296
"jsfnt","KAL_ZAF","air",-1.2096
"jsfnt","KAL_ZAF","arf",-0.9072
"jsfnt","KRI_IND","air",-0.9504
"jsfnt","KRI_IND","arf",-0.9504
"jsfnt","LAJ_CHM","air",-0.7776
"jsfnt","LAJ_CHM","arf",-0.5832
"jsfnt","LBA_KAZ","air",-0.9072
"jsfnt","LBA_KAZ","arf",-0.6804
"jsfnt","LBO_FRP","air",-1.5552
"jsfnt","LBO_FRP","arf",-1.296
"jsfnt","LIM_MOZ","air",-1.3572
"jsfnt","LIM_MOZ","arf",-0.9396
"jsfnt","LIM_ZAF","air",-1.2096
"jsfnt","LIM_ZAF","arf",-0.9072
"jsfnt","LIM_ZWE","air",-1.3572
"jsfnt","LIM_ZWE","arf",-1.044
"jsfnt","LMO_CHM","air",-0.7776
"jsfnt","LMO_CHM","arf",-0.5832
"jsfnt","LTZ_KAZ","air",-0.9072
"jsfnt","LTZ_KAZ","arf",-0.6804
"jsfnt","LUN_IND","air",-0.9504
"jsfnt","LUN_IND","arf",-0.9504
"jsfnt","MAT_IND","air",-0.9504
"jsfnt","MAT_IND","arf",-0.9504
"jsfnt","MAU_AUS","air",-1.2528
"jsfnt","MAU_AUS","arf",-1.044
"jsfnt","MCK_CAN","air",-1.4112
"jsfnt","MCK_CAN","arf",-1.2096
"jsfnt","MEK_MMR","air",-0.8208
"jsfnt","MEK_MMR","arf",-0.6156
"jsfnt","MEK_THA","air",-0.792
"jsfnt","MEK_THA","arf",-0.594
"jsfnt","MHN_IND","air",-0.9504
"jsfnt","MHN_IND","arf",-0.9504
"jsfnt","MIM_MEX","air",-1.296
"jsfnt","MIM_MEX","arf",-1.08
"jsfnt","MIS_USA","air",-1.08
"jsfnt","MIS_USA","arf",-1.08
"jsfnt","MOU_USA","air",-1.08
"jsfnt","MOU_USA","arf",-1.08
"jsfnt","NAC_DZA","air",-1.08
"jsfnt","NAC_DZA","arf",-0.81
"jsfnt","NAC_EGY","air",-1.1664
"jsfnt","NAC_EGY","arf",-0.8748
"jsfnt","NAC_TUN","air",-1.08
"jsfnt","NAC_TUN","arf",-0.9
"jsfnt","NEB_BRA","air",-1.296
"jsfnt","NEB_BRA","arf",-0.972
"jsfnt","NER_RUS","air",-0.9072
"jsfnt","NER_RUS","arf",-0.6804
"jsfnt","NLL_EGY","air",-1.1664
"jsfnt","NLL_EGY","arf",-0.8748
"jsfnt","NLL_SDN","air",-0.9504
"jsfnt","NLL_SDN","arf",-0.7128
"jsfnt","NLL_UGA","air",-1.6128
"jsfnt","NLL_UGA","arf",-1.0368
"jsfnt","NWA_MOR","air",-1.08
"jsfnt","NWA_MOR","arf",-0.81
"jsfnt","OBB_CHM","air",-0.7776
"jsfnt","OBB_CHM","arf",-0.5832
"jsfnt","OBB_KAZ","air",-0.9072
"jsfnt","OBB_KAZ","arf",-0.6804
"jsfnt","OBB_RUS","air",-0.9072
"jsfnt","OBB_RUS","arf",-0.6804
"jsfnt","ODE_DEU","air",-1.5552
"jsfnt","ODE_DEU","arf",-1.296
"jsfnt","ODE_POL","air",-1.2096
"jsfnt","ODE_POL","arf",-1.008
"jsfnt","ODE_RUS","air",-0.9072
"jsfnt","ODE_RUS","arf",-0.6804
"jsfnt","OHI_USA","air",-1.08
"jsfnt","OHI_USA","arf",-1.08
"jsfnt","ORA_ZAF","air",-1.2096
"jsfnt","ORA_ZAF","arf",-0.9072
"jsfnt","ORI_VEN","air",-1.2528
"jsfnt","ORI_VEN","arf",-0.9396
"jsfnt","PAR_ARG","air",-1.3824
"jsfnt","PAR_ARG","arf",-1.0368
"jsfnt","PAR_BOL","air",-1.2528
"jsfnt","PAR_BOL","arf",-0.9396
"jsfnt","PAR_BRA","air",-1.296
"jsfnt","PAR_BRA","arf",-0.972
"jsfnt","PAR_PRY","air",-1.2528
"jsfnt","PAR_PRY","arf",-0.9396
"jsfnt","PRT_PRT","air",-1.5552
"jsfnt","PRT_PRT","arf",-1.1664
"jsfnt","RHI_BLX","air",-1.5552
"jsfnt","RHI_BLX","arf",-1.296
"jsfnt","RHI_CHP","air",-1.5552
"jsfnt","RHI_CHP","arf",-1.296
"jsfnt","RHI_DEU","air",-1.5552
"jsfnt","RHI_DEU","arf",-1.296
"jsfnt","RHI_FRP","air",-1.5552
"jsfnt","RHI_FRP","arf",-1.296
"jsfnt","RHO_FRP","air",-1.5552
"jsfnt","RHO_FRP","arf",-1.296
"jsfnt","RIC_ARG","air",-1.3824
"jsfnt","RIC_ARG","arf",-1.0368
"jsfnt","RIG_MEX","air",-1.296
"jsfnt","RIG_MEX","arf",-1.08
"jsfnt","RIG_USA","air",-1.08
"jsfnt","RIG_USA","arf",-1.08
"jsfnt","RRS_RUS","air",-0.9072
"jsfnt","RRS_RUS","arf",-0.6804
"jsfnt","RVE_VEN","air",-1.2528
"jsfnt","RVE_VEN","arf",-0.9396
"jsfnt","RWI_CAN","air",-1.4112
"jsfnt","RWI_CAN","arf",-1.2096
"jsfnt","RWI_USA","air",-1.08
"jsfnt","RWI_USA","arf",-1.08
"jsfnt","SAC_ZAF","air",-1.2096
"jsfnt","SAC_ZAF","arf",-0.9072
"jsfnt","SAF_MOZ","air",-1.3572
"jsfnt","SAF_MOZ","arf",-0.9396
"jsfnt","SAF_TZA","air",-1.8432
"jsfnt","SAF_TZA","arf",-1.0368
"jsfnt","SAF_ZWE","air",-1.3572
"jsfnt","SAF_ZWE","arf",-1.044
"jsfnt","SAH_DZA","air",-1.08
"jsfnt","SAH_DZA","arf",-0.81
"jsfnt","SAH_EGY","air",-1.1664
"jsfnt","SAH_EGY","arf",-0.8748
"jsfnt","SAH_MOR","air",-1.08
"jsfnt","SAH_MOR","arf",-0.81
"jsfnt","SAH_SDN","air",-0.9504
"jsfnt","SAH_SDN","arf",-0.7128
"jsfnt","SAL_ARG","air",-1.3824
"jsfnt","SAL_ARG","arf",-1.0368
"jsfnt","SAN_BRA","air",-1.296
"jsfnt","SAN_BRA","arf",-0.972
"jsfnt","SAY_IND","air",-0.9504
"jsfnt","SAY_IND","arf",-0.9504
"jsfnt","SEI_FRP","air",-1.5552
"jsfnt","SEI_FRP","arf",-1.296
"jsfnt","SEU_USA","air",-1.08
"jsfnt","SEU_USA","arf",-1.08
"jsfnt","SON_CHM","air",-0.7776
"jsfnt","SON_CHM","arf",-0.5832
"jsfnt","SPP_SPP","air",-1.5552
"jsfnt","SPP_SPP","arf",-1.296
"jsfnt","SYD_KAZ","air",-0.9072
"jsfnt","SYD_KAZ","arf",-0.6804
"jsfnt","SYD_TJK","air",-0.9072
"jsfnt","SYD_TJK","arf",-0.6804
"jsfnt","SYD_UZB","air",-0.9072
"jsfnt","SYD_UZB","arf",-0.6804
"jsfnt","TIE_ARG","air",-1.3824
"jsfnt","TIE_ARG","arf",-1.0368
"jsfnt","TIG_IRN","air",-1.08
"jsfnt","TIG_IRN","arf",-0.9
"jsfnt","TIG_IRQ","air",-1.08
"jsfnt","TIG_IRQ","arf",-0.9
"jsfnt","TIG_SYR","air",-1.08
"jsfnt","TIG_SYR","arf",-0.81
"jsfnt","TIG_TUR","air",-1.296
"jsfnt","TIG_TUR","arf",-0.972
"jsfnt","TMM_MMR","air",-0.8208
"jsfnt","TMM_MMR","arf",-0.6156
"jsfnt","TMM_THA","air",-0.792
"jsfnt","TMM_THA","arf",-0.594
"jsfnt","TOC_BRA","air",-1.296
"jsfnt","TOC_BRA","arf",-0.972
"jsfnt","TWN_CHM","air",-0.7776
"jsfnt","TWN_CHM","arf",-0.5832
"jsfnt","UME_MEX","air",-1.296
"jsfnt","UME_MEX","arf",-1.08
"jsfnt","UMO_RUS","air",-0.9072
"jsfnt","UMO_RUS","arf",-0.6804
"jsfnt","URA_KAZ","air",-0.9072
"jsfnt","URA_KAZ","arf",-0.6804
"jsfnt","URA_RUS","air",-0.9072
"jsfnt","URA_RUS","arf",-0.6804
"jsfnt","URU_BRA","air",-1.296
"jsfnt","URU_BRA","arf",-0.972
"jsfnt","URU_URY","air",-1.2528
"jsfnt","URU_URY","arf",-0.9396
"jsfnt","USN_USA","air",-1.08
"jsfnt","USN_USA","arf",-1.08
"jsfnt","VOG_RUS","air",-0.9072
"jsfnt","VOG_RUS","arf",-0.6804
"jsfnt","WAI_AFG","air",-0.7776
"jsfnt","WAI_AFG","arf",-0.5832
"jsfnt","WAI_IRN","air",-1.08
"jsfnt","WAI_IRN","arf",-0.9
"jsfnt","WAI_PAK","air",-0.7776
"jsfnt","WAI_PAK","arf",-0.7776
"jsfnt","WAU_AUS","air",-1.2528
"jsfnt","WAU_AUS","arf",-1.044
"jsfnt","WGM_USA","air",-1.08
"jsfnt","WGM_USA","arf",-1.08
"jsfnt","YEN_RUS","air",-0.9072
"jsfnt","YEN_RUS","arf",-0.6804
"jsfnt","YHE_CHM","air",-0.7776
"jsfnt","YHE_CHM","arf",-0.5832
"jsfnt","YRD_CHM","air",-0.7776
"jsfnt","YRD_CHM","arf",-0.5832
"jsfnt","YUC_MEX","air",-1.296
"jsfnt","YUC_MEX","arf",-1.08
"jsfnt","ZAM_AGO","air",-1.2528
"jsfnt","ZAM_AGO","arf",-0.9396
"jsfnt","ZAM_MOZ","air",-1.3572
"jsfnt","ZAM_MOZ","arf",-0.9396
"jsfnt","ZAM_MWI","air",-1.4616
"jsfnt","ZAM_MWI","arf",-0.9396
"jsfnt","ZAM_TZA","air",-1.8432
"jsfnt","ZAM_TZA","arf",-1.0368
"jsfnt","ZAM_ZMB","air",-1.566
"jsfnt","ZAM_ZMB","arf",-0.9396
"jsfnt","ZAM_ZWE","air",-1.3572
"jsfnt","ZAM_ZWE","arf",-1.044
"jsfnt","ZHJ_CHM","air",-0.7776
"jsfnt","ZHJ_CHM","arf",-0.5832
"jpalm","AMA_BRA","air",-1.296
"jpalm","AMA_BRA","arf",-0.972
"jpalm","AMA_COL","air",-1.2528
"jpalm","AMA_COL","arf",-0.9396
"jpalm","AMA_ECU","air",-1.2528
"jpalm","AMA_ECU","arf",-0.9396
"jpalm","AMA_PER","air",-1.2528
"jpalm","AMA_PER","arf",-0.9396
"jpalm","AMR_CHM","air",-0.7776
"jpalm","AMR_CHM","arf",-0.5832
"jpalm","BOR_IDN","air",-0.9504
"jpalm","BOR_IDN","arf",-0.7128
"jpalm","BOR_MYS","air",-0.9504
"jpalm","BOR_MYS","arf",-0.792
"jpalm","BRT_CHM","air",-0.7776
"jpalm","BRT_CHM","arf",-0.5832
"jpalm","CAF_AGO","air",-1.2528
"jpalm","CAF_AGO","arf",-0.9396
"jpalm","CAF_CMR","air",-1.0044
"jpalm","CAF_CMR","arf",-1.0044
"jpalm","CAF_COG","air",-1.2276
"jpalm","CAF_COG","arf",-1.0044
"jpalm","CHJ_CHM","air",-0.7776
"jpalm","CHJ_CHM","arf",-0.5832
"jpalm","CON_AGO","air",-1.2528
"jpalm","CON_AGO","arf",-0.9396
"jpalm","CON_COD","air",-1.3392
"jpalm","CON_COD","arf",-1.0044
"jpalm","CON_COG","air",-1.2276
"jpalm","CON_COG","arf",-1.0044
"jpalm","CRI_CRI","air",-1.2528
"jpalm","CRI_CRI","arf",-0.9396
"jpalm","DOM_DOM","air",-1.2528
"jpalm","DOM_DOM","arf",-0.9396
"jpalm","EAC_BDI","air",-1.3824
"jpalm","EAC_BDI","arf",-1.0368
"jpalm","EAC_COD","air",-1.3392
"jpalm","EAC_COD","arf",-1.0044
"jpalm","EAC_TZA","air",-1.8432
"jpalm","EAC_TZA","arf",-1.0368
"jpalm","GAN_CHM","air",-0.7776
"jpalm","GAN_CHM","arf",-0.5832
"jpalm","GTM_GTM","air",-1.2528
"jpalm","GTM_GTM","arf",-0.9396
"jpalm","HAI_CHM","air",-0.7776
"jpalm","HAI_CHM","arf",-0.5832
"jpalm","HND_HND","air",-1.2528
"jpalm","HND_HND","arf",-0.9396
"jpalm","HUA_CHM","air",-0.7776
"jpalm","HUA_CHM","arf",-0.5832
"jpalm","HUN_CHM","air",-0.7776
"jpalm","HUN_CHM","arf",-0.5832
"jpalm","IND_CHM","air",-0.7776
"jpalm","IND_CHM","arf",-0.5832
"jpalm","INE_IDN","air",-0.9504
"jpalm","INE_IDN","arf",-0.7128
"jpalm","INW_IDN","air",-0.9504
"jpalm","INW_IDN","arf",-0.7128
"jpalm","LAJ_CHM","air",-0.7776
"jpalm","LAJ_CHM","arf",-0.5832
"jpalm","LCB_CMR","air",-1.0044
"jpalm","LCB_CMR","arf",-1.0044
"jpalm","LCB_NGA","air",-1.3608
"jpalm","LCB_NGA","arf",-0.972
"jpalm","LMO_CHM","air",-0.7776
"jpalm","LMO_CHM","arf",-0.5832
"jpalm","MEK_KHM","air",-1.0368
"jpalm","MEK_KHM","arf",-0.5832
"jpalm","MEK_THA","air",-0.792
"jpalm","MEK_THA","arf",-0.594
"jpalm","MIM_MEX","air",-1.296
"jpalm","MIM_MEX","arf",-1.08
"jpalm","NEB_BRA","air",-1.296
"jpalm","NEB_BRA","arf",-0.972
"jpalm","NIC_NIC","air",-1.2528
"jpalm","NIC_NIC","arf",-0.9396
"jpalm","NIG_BEN","air",-1.3392
"jpalm","NIG_BEN","arf",-1.0044
"jpalm","NIG_CIV","air",-1.3392
"jpalm","NIG_CIV","arf",-1.0044
"jpalm","NIG_CMR","air",-1.0044
"jpalm","NIG_CMR","arf",-1.0044
"jpalm","NIG_GIN","air",-1.3392
"jpalm","NIG_GIN","arf",-1.0044
"jpalm","NIG_NGA","air",-1.3608
"jpalm","NIG_NGA","arf",-0.972
"jpalm","NWS_COL","air",-1.2528
"jpalm","NWS_COL","arf",-0.9396
"jpalm","NWS_ECU","air",-1.2528
"jpalm","NWS_ECU","arf",-0.9396
"jpalm","OBB_CHM","air",-0.7776
"jpalm","OBB_CHM","arf",-0.5832
"jpalm","ORI_COL","air",-1.2528
"jpalm","ORI_COL","arf",-0.9396
"jpalm","ORI_VEN","air",-1.2528
"jpalm","ORI_VEN","arf",-0.9396
"jpalm","PAN_PAN","air",-1.2528
"jpalm","PAN_PAN","arf",-0.9396
"jpalm","PAO_PNG","air",-0.756
"jpalm","PAO_PNG","arf",-0.567
"jpalm","PAR_BRA","air",-1.296
"jpalm","PAR_BRA","arf",-0.972
"jpalm","PEC_PER","air",-1.2528
"jpalm","PEC_PER","arf",-0.9396
"jpalm","PHI_PHL","air",-0.9504
"jpalm","PHI_PHL","arf",-0.7128
"jpalm","RIG_MEX","air",-1.296
"jpalm","RIG_MEX","arf",-1.08
"jpalm","RVE_VEN","air",-1.2528
"jpalm","RVE_VEN","arf",-0.9396
"jpalm","SAF_TZA","air",-1.8432
"jpalm","SAF_TZA","arf",-1.0368
"jpalm","SAN_BRA","air",-1.296
"jpalm","SAN_BRA","arf",-0.972
"jpalm","SEN_GIN","air",-1.3392
"jpalm","SEN_GIN","arf",-1.0044
"jpalm","SEN_SEN","air",-1.3392
"jpalm","SEN_SEN","arf",-1.0044
"jpalm","SLB_SLB","air",-0.756
"jpalm","SLB_SLB","arf",-0.567
"jpalm","SON_CHM","air",-0.7776
"jpalm","SON_CHM","arf",-0.5832
"jpalm","TMM_MYS","air",-0.9504
"jpalm","TMM_MYS","arf",-0.792
"jpalm","TMM_THA","air",-0.792
"jpalm","TMM_THA","arf",-0.594
"jpalm","TOC_BRA","air",-1.296
"jpalm","TOC_BRA","arf",-0.972
"jpalm","TWN_CHM","air",-0.7776
"jpalm","TWN_CHM","arf",-0.5832
"jpalm","UME_MEX","air",-1.296
"jpalm","UME_MEX","arf",-1.08
"jpalm","URU_BRA","air",-1.296
"jpalm","URU_BRA","arf",-0.972
"jpalm","VOT_BEN","air",-1.3392
"jpalm","VOT_BEN","arf",-1.0044
"jpalm","VOT_CIV","air",-1.3392
"jpalm","VOT_CIV","arf",-1.0044
"jpalm","VOT_GHA","air",-1.7856
"jpalm","VOT_GHA","arf",-1.0044
"jpalm","VOT_TGO","air",-1.3392
"jpalm","VOT_TGO","arf",-1.0044
"jpalm","WAC_CIV","air",-1.3392
"jpalm","WAC_CIV","arf",-1.0044
"jpalm","WAC_GIN","air",-1.3392
"jpalm","WAC_GIN","arf",-1.0044
"jpalm","WAC_LBR","air",-0.8928
"jpalm","WAC_LBR","arf",-1.116
"jpalm","WAC_SEN","air",-1.3392
"jpalm","WAC_SEN","arf",-1.0044
"jpalm","WAC_SLE","air",-1.3392
"jpalm","WAC_SLE","arf",-1.0044
"jpalm","YHE_CHM","air",-0.7776
"jpalm","YHE_CHM","arf",-0.5832
"jpalm","YRD_CHM","air",-0.7776
"jpalm","YRD_CHM","arf",-0.5832
"jpalm","YUC_MEX","air",-1.296
"jpalm","YUC_MEX","arf",-1.08
"jpalm","ZAM_AGO","air",-1.2528
"jpalm","ZAM_AGO","arf",-0.9396
"jpalm","ZAM_COD","air",-1.3392
